NAME,geometry,Cumulative_2020-2023_NDM,2020-2023_NDM_as_%_of_2020_Population,2020-2023_NDM_as_%_of_2020_Population_Percentile
"Pennington County, SD","POLYGON ((-104.055423945188 43.8534762658297, -104.054661466311 44.1410806657577, -102.388045 44.140183, -102.40398 44.15793, -102.387162 44.174828, -102.401612 44.175587, -102.393522 44.202966, -102.356992 44.230555, -102.366965 44.285613, -102.348745 44.303653, -102.341635 44.348772, -102.298284 44.376915, -102.306223 44.434085, -102.226112 44.452514, -102.189438 44.427194, -102.160156 44.428825, -102.153758 44.445233, -102.108034 44.436586, -102.046033 44.499886, -102.001068 44.510926, -102.018887 43.708618, -102.036403 43.68827, -102.108474 43.685836, -102.116297 43.712826, -102.178723 43.687296, -102.809398 43.68756, -102.791407 43.721843, -102.695526 43.79815, -102.687191 43.855599, -104.055423945188 43.8534762658297))",5576.0,5.105011627268233,86.61
"Lawrence County, TN","POLYGON ((-87.611925 35.019006, -87.57275 35.049051, -87.588833 35.058431, -87.590376 35.142756, -87.572654 35.190451, -87.575352 35.398454, -87.516794 35.398188, -87.509612 35.414679, -87.44882 35.420622, -87.448485 35.457844, -87.325796 35.456415, -87.206578 35.433207, -87.215082 35.295769, -87.232442 35.28767, -87.2153 35.286625, -87.220472 35.168874, -87.197359 35.159439, -87.202549 35.12165, -87.213984 35.12331, -87.224053220297 34.9993266591169, -87.606178379167 35.0036420906069, -87.611925 35.019006))",2253.0,5.101902173913044,86.58
"Deschutes County, OR","POLYGON ((-122.001944 43.616414, -121.964918 43.627045, -121.98691 43.653858, -121.966917 43.702821, -121.981248 43.742964, -121.961437 43.763745, -121.975113 43.85757, -121.928213 43.909181, -121.869385 43.911859, -121.859711 43.961526, -121.828402 43.988727, -121.834472 44.039744, -121.802225 44.052691, -121.769259 44.10134, -121.78402 44.148462, -121.771647 44.167583, -121.778226 44.221483, -121.789648 44.249326, -121.841346 44.285652, -121.843138 44.39263, -121.107534 44.3906, -121.102773 44.138125, -120.987271 44.134026, -120.986587 43.960852, -120.748249 43.95731, -120.747848 43.871331, -120.37874 43.872362, -120.378107 43.785429, -120.258386 43.785297, -120.257777 43.698762, -119.897434 43.6982, -119.896581 43.611164, -122.001944 43.616414))",10105.0,5.097073911354798,86.55
"Decatur County, TN","POLYGON ((-88.247986 35.42352, -88.243071 35.528551, -88.216759 35.548866, -88.226459 35.554269, -88.190465 35.609088, -88.177859 35.845841, -88.084519 35.837774, -88.051772 35.849975, -88.029504 35.839803, -88.028195 35.811021, -87.970738 35.815705, -87.986272 35.766585, -88.034819 35.715117, -88.016641 35.677589, -88.035213 35.616679, -87.974353 35.514049, -87.98584 35.485486, -88.026787 35.472051, -88.043503 35.449809, -88.027488 35.425504, -87.978042 35.416319, -87.97486 35.40197, -88.015342 35.387233, -88.065809 35.41764, -88.11675 35.385, -88.165185 35.392278, -88.196462 35.379561, -88.210134 35.407322, -88.247986 35.42352))",582.0,5.089192025183631,86.51
"Leelanau County, MI","MULTIPOLYGON (((-85.567359 45.099201, -85.567733 45.101413, -85.56586 45.099502, -85.567359 45.099201)), ((-85.792961 45.481976, -85.770611 45.486489, -85.770146 45.460737, -85.792961 45.481976)), ((-85.884707 45.444814, -85.831967 45.42048, -85.833844 45.379575, -85.838716 45.377155, -85.884707 45.444814)), ((-86.064483 45.139601, -86.04443 45.159582, -85.989412 45.151069, -85.974679 45.122592, -85.982799 45.080787, -85.960879 45.060508, -86.007527 45.057172, -86.058653 45.100776, -86.064483 45.139601)), ((-86.0746093119234 44.7781089198298, -86.063813 44.90813, -85.985218 44.902933, -85.9316 44.968788, -85.869852 44.939031, -85.807403 44.949814, -85.780439 44.977932, -85.780042 45.009625, -85.744577 45.05339, -85.681096 45.092693, -85.618361 45.18702, -85.593064 45.178527, -85.537991 45.20736, -85.526734 45.189316, -85.56168 45.15894, -85.558373 45.133209, -85.573893 45.155488, -85.614319 45.127562, -85.566125 45.047518, -85.588994 45.054714, -85.599652 45.021749, -85.649476 44.974589, -85.629506 44.966719, -85.599389 44.989175, -85.600982 44.92501, -85.624648 44.922139, -85.648932 44.87401, -85.6406682591039 44.7753692751023, -86.0746093119234 44.7781089198298)), ((-86.154326 45.002731, -86.117908 45.048478, -86.07781 45.03241, -86.097094 45.030128, -86.093536 45.007838, -86.115699 44.999093, -86.154326 45.002731)))",1134.0,5.085201793721973,86.48
"Oconee County, SC","POLYGON ((-83.35391 34.699219, -83.349075 34.736633, -83.318939 34.758331, -83.323866 34.789712, -83.301182 34.804008, -83.303131 34.818745, -83.268318 34.821125, -83.266306 34.849044, -83.250163 34.844597, -83.234703 34.870743, -83.243126 34.877392, -83.206253 34.879677, -83.169087 34.918777, -83.157208 34.914934, -83.156235 34.930984, -83.111725 34.935863, -83.127556 34.949482, -83.114021 34.950912, -83.12211 34.964329, -83.098381 34.991123, -83.109557 35.001197, -82.8975590881488 35.0560056967985, -82.918257 35.036065, -82.912142 35.009198, -82.93028 35.009336, -82.943597 34.987532, -82.908799 34.954388, -82.90113 34.823223, -82.87332 34.790461, -82.900458 34.741449, -82.858106 34.729267, -82.865109 34.701645, -82.849434 34.695916, -82.851237 34.668525, -82.82288 34.654503, -82.99509 34.472483, -83.087189 34.515939, -83.077934 34.524765, -83.170278 34.592398, -83.159954 34.603464, -83.231339 34.611187, -83.35391 34.699219))",3995.0,5.0824385527454075,86.45
"Washington County, TN","POLYGON ((-82.698878 36.4127, -82.662877 36.4425, -82.601798 36.423454, -82.421572 36.447254, -82.407884 36.423725, -82.375008 36.420785, -82.386163 36.392104, -82.369413 36.403057, -82.299859 36.396505, -82.299968 36.37114, -82.34046 36.252807, -82.417361 36.166107, -82.527605 36.148951, -82.595065 36.096205, -82.647769 36.146404, -82.651808 36.176824, -82.631794 36.418769, -82.698878 36.4127))",6751.0,5.075825357322767,86.42
"Coffee County, TN","POLYGON ((-86.279905 35.387452, -86.251673 35.403511, -86.246613 35.449195, -86.234529 35.453308, -86.246872 35.465375, -86.236679 35.505836, -86.249052 35.66504, -86.245406 35.688899, -86.221631 35.706429, -86.08889 35.646823, -86.037896 35.643001, -85.985062 35.660108, -85.950184 35.609874, -85.948192 35.573422, -85.880025 35.535405, -85.886982 35.38154, -85.869478 35.380435, -85.904877 35.330434, -85.913593 35.289189, -85.959013 35.301426, -85.962006 35.314505, -86.001882 35.31468, -86.033482 35.335157, -86.02704 35.343837, -86.158018 35.362607, -86.197589 35.333479, -86.219164 35.348572, -86.261489 35.333579, -86.24429 35.356079, -86.274691 35.370578, -86.253335 35.385299, -86.279905 35.387452))",2937.0,5.073590381426203,86.39
"Quitman County, GA","POLYGON ((-85.14180656 31.78212892, -85.134131 31.89216, -85.11203 31.89476, -85.113131 31.911859, -85.07893 31.940159, -85.08673 31.959158, -85.067829 31.967358, -85.0680981818182 31.991857, -85.042029 31.975658, -84.9537 31.974781, -84.974067 31.950209, -84.907006 31.924465, -84.910338 31.776841, -85.14180656 31.78212892))",113.0,5.051408135896289,86.35
"Montgomery County, AR","POLYGON ((-93.935435 34.350233, -93.930214 34.666049, -93.879286 34.66564, -93.869932 34.712517, -93.781123 34.718078, -93.780884 34.732411, -93.745793 34.732126, -93.745262 34.746605, -93.394402 34.743393, -93.40818 34.339467, -93.935435 34.350233))",428.0,5.045979721763735,86.32
"Ada County, ID","POLYGON ((-116.511897 43.29052, -116.513364 43.45932, -116.473593 43.459853, -116.473393 43.488294, -116.473492 43.634103, -116.513123 43.634183, -116.512502 43.807161, -116.282019 43.807365, -115.975719 43.591438, -115.978714 43.113432, -116.305099 43.12058, -116.385955 43.193577, -116.377185 43.239313, -116.408158 43.282833, -116.433042 43.296247, -116.511897 43.29052))",24955.0,5.0418113750376286,86.29
"Sawyer County, WI","POLYGON ((-91.540294 45.637605, -91.551282 46.157045, -90.924583 46.154616, -90.925185 45.9812, -90.676968 45.981554, -90.678749 45.638264, -91.540294 45.637605))",909.0,5.029602168981354,86.26
"Saline County, AR","POLYGON ((-93.075178 34.771892, -93.074011 34.858199, -92.829814 34.855347, -92.740329 34.82783, -92.739732 34.853599, -92.651248 34.851682, -92.654324 34.764541, -92.549656 34.761691, -92.552015 34.689333, -92.443286 34.672041, -92.445217 34.627043, -92.346461 34.625635, -92.348692 34.582289, -92.244212 34.58089, -92.245841 34.493584, -92.403372 34.495707, -92.40467 34.451892, -92.589469 34.455577, -92.622086 34.411103, -92.686189 34.414696, -92.685066 34.473102, -92.738821 34.473932, -92.738264 34.503241, -92.793189 34.503573, -92.791498 34.561985, -92.808952 34.562248, -92.808028 34.590406, -92.876916 34.59117, -92.875394 34.635196, -92.979978 34.637249, -92.969317 34.772263, -93.075178 34.771892))",6197.0,5.020659483107835,86.23
"Amador County, CA","POLYGON ((-121.027406 38.50354, -121.005307 38.519592, -120.885067 38.525071, -120.876315 38.543271, -120.864051 38.53526, -120.812953 38.562209, -120.722295 38.546946, -120.67718 38.517809, -120.606157 38.502349, -120.317142 38.54511, -120.233849 38.588316, -120.214632 38.628869, -120.140494 38.638168, -120.112009 38.705016, -120.072392 38.702767, -120.072484 38.509869, -120.123445 38.495958, -120.209405 38.500757, -120.33104 38.465192, -120.423215 38.473322, -120.461404 38.446171, -120.494893 38.449555, -120.53013 38.418884, -120.608071 38.397995, -120.63129 38.340263, -120.738286 38.307768, -120.754442 38.288469, -120.80774 38.288723, -120.893792 38.221277, -120.995497 38.225402, -121.027084 38.300252, -121.027406 38.50354))",2029.0,5.013466432754318,86.2
"Jack County, TX","POLYGON ((-98.426553 33.007913, -98.421419 33.466797, -97.978919 33.467129, -97.978967 33.433748, -97.918189 33.433873, -97.921642 33.001284, -98.426553 33.007913))",424.0,5.0041307683229075,86.16
"Grundy County, TN","POLYGON ((-85.91196 35.290536, -85.904877 35.330434, -85.869478 35.380435, -85.886982 35.38154, -85.889216 35.443954, -85.874019 35.528956, -85.820334 35.504573, -85.753574 35.524164, -85.607326 35.531651, -85.536658 35.487095, -85.535814 35.431494, -85.512284 35.422958, -85.512878 35.407612, -85.485622 35.406307, -85.506528 35.357477, -85.558551 35.319292, -85.707736 35.290729, -85.693581 35.239257, -85.740113 35.215295, -85.822427 35.242226, -85.873025 35.223362, -85.91196 35.290536))",676.0,4.997043169722058,86.13
"Sanpete County, UT","POLYGON ((-112.015812 39.336863, -111.958104 39.336773, -111.958773 39.366133, -111.921698 39.366862, -111.922389 39.381591, -111.747044 39.38275, -111.747736 39.460077, -111.713144 39.460295, -111.717482 39.69456, -111.689481 39.695231, -111.689596 39.71036, -111.642619 39.725162, -111.642519 39.739693, -111.584754 39.740141, -111.584858 39.784235, -111.622514 39.783816, -111.641944 39.812869, -111.247496 39.813028, -111.247748 39.467199, -111.300905 39.467237, -111.299363 39.032311, -112.014083 39.045518, -112.015812 39.336863))",1420.0,4.993494391110173,86.1
"Jefferson County, WA","MULTIPOLYGON (((-122.935287 48.121304, -122.927773 48.132773, -122.909602 48.126554, -122.935287 48.121304)), ((-124.483785 47.672079, -124.485092 47.67752, -124.480653 47.679802, -124.483785 47.672079)), ((-124.508051 47.797461, -124.507153 47.799173, -124.504365 47.796941, -124.508051 47.797461)), ((-124.610763100887 47.8806070165746, -122.949167 47.866822, -122.94918 48.06515, -122.875236 48.046352, -122.858429 48.017675, -122.888418 47.992296, -122.849167 47.996388, -122.826878 48.046138, -122.88919 48.077073, -122.884935 48.105114, -122.837946 48.136479, -122.754509 48.144344, -122.762454 48.131172, -122.748911 48.117026, -122.801399 48.087561, -122.765301 48.057559, -122.765063 48.040558, -122.739869 48.031181, -122.748345 48.072097, -122.733257 48.091232, -122.68756 48.101272, -122.670562 48.017619, -122.730967 48.021308, -122.718082 47.987739, -122.6788 47.96793, -122.682032 47.921399, -122.69922 47.918703, -122.677359 47.916297, -122.657722 47.931156, -122.647772 47.895974, -122.610341 47.887343, -122.638142 47.865456, -122.69376 47.868002, -122.687342 47.831003, -122.742985 47.809892, -122.7564 47.751256, -122.783535 47.722393, -122.772225 47.691708, -122.833277 47.692481, -122.788118 47.80419, -122.816639 47.840416, -122.821868 47.789022, -122.85348 47.780079, -122.8473 47.800997, -122.867978 47.798922, -122.851137 47.738545, -122.882714 47.731183, -122.878199 47.690081, -122.906245 47.671038, -122.904106 47.645584, -122.927398 47.651028, -122.981893656671 47.6066913870834, -123.505917 47.604615, -123.505917 47.517716, -124.354854444714 47.5335351706387, -124.430546 47.746249, -124.480041 47.7673, -124.489737 47.816988, -124.610763100887 47.8806070165746)))",1644.0,4.986199993934063,86.07
"Shannon County, MO","POLYGON ((-91.657944 36.889237, -91.646626 37.422731, -91.175405 37.414805, -91.176158 37.312592, -91.158429 37.312917, -91.159321 37.255038, -91.123152 37.254504, -91.126028 37.19948, -91.08826 37.203193, -91.088865 37.174179, -91.070634 37.177573, -91.071046 37.162712, -91.034346 37.169343, -91.035138 37.140181, -91.017163 37.143478, -91.017766 37.095677, -91.21715 37.086197, -91.22283 36.883857, -91.657944 36.889237))",349.0,4.967264446342157,86.04
"Webster County, MO","POLYGON ((-93.076778 37.270412, -93.071584 37.487444, -92.686671 37.481545, -92.685867 37.067051, -93.065274 37.088694, -93.061541 37.269832, -93.076778 37.270412))",1937.0,4.955358284939497,86.01
"Fremont County, ID","POLYGON ((-112.155935 44.05778, -112.034317 44.057358, -112.033664 44.144049, -111.913601 44.144337, -111.913744 44.18779, -111.857851 44.187759, -111.852276 44.316996, -111.791541 44.317021, -111.791624 44.40161, -111.617437 44.401254, -111.617299725144 44.5502806204968, -111.586507 44.562657, -111.51527 44.537016, -111.463673 44.541591, -111.469318 44.557552, -111.509975 44.565159, -111.50134 44.57249, -111.525198 44.6052, -111.502489 44.62682, -111.516167 44.644059, -111.491934 44.643134, -111.472255 44.666896, -111.488784 44.705643, -111.442733 44.720232, -111.414273 44.710739, -111.392475 44.752369, -111.355153 44.727195, -111.323052 44.728555, -111.266804 44.667512, -111.278477 44.651265, -111.253183 44.651173, -111.220145 44.622996, -111.240332 44.613687, -111.227504 44.577172, -111.18103 44.569231, -111.173755 44.549333, -111.131382 44.532429, -111.127383 44.49762, -111.048974 44.474072, -111.049555 43.982474, -111.187256 43.932114, -111.236044 43.949077, -111.308826 43.919173, -111.354543 43.948104, -111.42522 43.910358, -111.501232 43.929206, -111.557943 43.902738, -111.558833 43.883305, -111.697826 43.88344, -111.698046 43.897901, -111.837592 43.898621, -111.837308 43.927158, -111.976849 43.927385, -111.977016 43.970909, -112.15637 43.971247, -112.155935 44.05778))",663.0,4.952565922163292,85.97
"Stephens County, TX","POLYGON ((-99.09605 32.514768, -99.096016 32.957037, -98.575616 32.954349, -98.576256 32.515163, -99.09605 32.514768))",450.0,4.946142009232799,85.94
"Cabarrus County, NC","POLYGON ((-80.752365 35.414471, -80.784167 35.506017, -80.295421 35.50292, -80.504985 35.184998, -80.667093 35.26879, -80.693061 35.346379, -80.766414 35.401478, -80.752365 35.414471))",11165.0,4.944838368225483,85.91
"Linn County, KS","POLYGON ((-95.077876 38.037706, -95.065831 38.389945, -94.613275403738 38.3887183678658, -94.6139813464919 38.0370573442828, -95.077876 38.037706))",474.0,4.94161801501251,85.88
"Bayfield County, WI","MULTIPOLYGON (((-90.805717 46.971788, -90.79532 46.980453, -90.787356 46.979462, -90.790781 46.970426, -90.805717 46.971788)), ((-90.878591 46.991318, -90.851267 46.985388, -90.85102 46.983049, -90.85968 46.976395, -90.878591 46.991318)), ((-90.9831067131366 46.9821711392273, -90.937485 47.003105, -90.923793 46.987911, -90.931956 46.963117, -90.965827 46.962191, -90.9831067131366 46.9821711392273)), ((-91.038007 46.941858, -91.034224 46.945249, -91.036829 46.940823, -91.038007 46.941858)), ((-91.551282 46.157045, -91.551408 46.755666, -91.365556 46.794983, -91.314815 46.826825, -91.256705 46.836887, -91.186561 46.885732, -91.204439 46.858816, -91.178292 46.844259, -91.140165 46.873201, -91.134948 46.858986, -91.10549 46.85762, -91.090916 46.88267, -91.052991 46.881325, -90.968419 46.94391, -90.921811 46.931322, -90.863899 46.962662, -90.831719 46.953871, -90.824876 46.93255, -90.792108 46.933783, -90.750858 46.893035, -90.777083 46.885963, -90.799333 46.823161, -90.885021 46.756341, -90.853829 46.693457, -90.911562 46.663394, -90.921821 46.627791, -90.951616 46.600952, -90.9270553975865 46.5851700117462, -90.924583 46.154616, -91.551282 46.157045)))",800.0,4.93339911198816,85.85
"Gladwin County, MI","POLYGON ((-84.608104 44.160482, -84.166107 44.161788, -84.167318 43.825902, -84.606037 43.815365, -84.608104 44.160482))",1248.0,4.915901839524166,85.81
"Johnson County, WY","POLYGON ((-107.369683 44.558336, -106.009676 44.563981, -106.017366 43.494969, -107.11092 43.492362, -107.113655 43.816092, -107.127622 43.815961, -107.128584 44.165692, -107.146808 44.165666, -107.145001 44.324004, -107.188982 44.348172, -107.161404 44.368635, -107.178935 44.403282, -107.199461 44.399304, -107.202038 44.446305, -107.241948 44.438462, -107.30058 44.459081, -107.294159 44.500707, -107.327054 44.522119, -107.330284 44.543806, -107.369683 44.558336))",415.0,4.911242603550296,85.78
"Dickson County, TN","MULTIPOLYGON (((-87.151895 36.28914, -87.141847 36.294602, -87.139332 36.292418, -87.151895 36.28914)), ((-87.566798 36.177857, -87.523627 36.24889, -87.513533 36.334713, -87.303129 36.312442, -87.232461 36.331337, -87.153043 36.30535, -87.169197 36.285281, -87.155295 36.273064, -87.194168 36.24633, -87.169387 36.244134, -87.187832 36.211484, -87.149876 36.176878, -87.172238 36.162725, -87.173127 36.070885, -87.190826 35.975884, -87.21199 35.970082, -87.204242 35.959186, -87.53453 35.993074, -87.552372 36.016007, -87.544519 36.094158, -87.566798 36.177857)))",2667.0,4.910969120002946,85.75
"Benton County, TN","POLYGON ((-88.217436 35.846582, -88.212559 36.12029, -88.176502 36.147673, -88.135824 36.218678, -88.083059 36.257128, -88.102848 36.31012, -88.097499 36.355798, -87.988562 36.359746, -87.955844 36.312223, -87.951645 36.222325, -87.91596 36.154823, -87.922479 36.122334, -88.000466 36.028781, -88.02239 35.965818, -88.000033 35.940824, -87.927948 35.937398, -87.940331 35.865986, -87.970738 35.815705, -88.028195 35.811021, -88.029504 35.839803, -88.051772 35.849975, -88.084519 35.837774, -88.217436 35.846582))",777.0,4.896955946303649,85.72
